pair_id	language	target_number	continuation	good_prefix_type	good_prefix	bad_prefix_type	bad_prefix	good_sentence	bad_sentence	subject_good	subject_bad	source_idx	has_attractor	distance	subject_lemma
deu_0068	deu	SG	würde.	SG	Der World Wide Fund For Nature (WWF) erklärte am Mittwoch in Genf, den Elefanten in Asien drohe innerhalb von 50 Jahren das Aussterben, wenn nicht eine Maßnahme zu ihrem Schutz ergriffen	PL	Der World Wide Fund For Nature (WWF) erklärte am Mittwoch in Genf, den Elefanten in Asien drohe innerhalb von 50 Jahren das Aussterben, wenn nicht Maßnahmen zu ihrem Schutz ergriffen	Der World Wide Fund For Nature (WWF) erklärte am Mittwoch in Genf, den Elefanten in Asien drohe innerhalb von 50 Jahren das Aussterben, wenn nicht eine Maßnahme zu ihrem Schutz ergriffen würde.	Der World Wide Fund For Nature (WWF) erklärte am Mittwoch in Genf, den Elefanten in Asien drohe innerhalb von 50 Jahren das Aussterben, wenn nicht Maßnahmen zu ihrem Schutz ergriffen würde.	Maßnahme	Maßnahmen	76	1	5	Maßnahme
deu_0068	deu	PL	würden.	PL	Der World Wide Fund For Nature (WWF) erklärte am Mittwoch in Genf, den Elefanten in Asien drohe innerhalb von 50 Jahren das Aussterben, wenn nicht Maßnahmen zu ihrem Schutz ergriffen	SG	Der World Wide Fund For Nature (WWF) erklärte am Mittwoch in Genf, den Elefanten in Asien drohe innerhalb von 50 Jahren das Aussterben, wenn nicht eine Maßnahme zu ihrem Schutz ergriffen	Der World Wide Fund For Nature (WWF) erklärte am Mittwoch in Genf, den Elefanten in Asien drohe innerhalb von 50 Jahren das Aussterben, wenn nicht Maßnahmen zu ihrem Schutz ergriffen würden.	Der World Wide Fund For Nature (WWF) erklärte am Mittwoch in Genf, den Elefanten in Asien drohe innerhalb von 50 Jahren das Aussterben, wenn nicht eine Maßnahme zu ihrem Schutz ergriffen würden.	Maßnahmen	Maßnahme	76	1	5	Maßnahme
deu_0070	deu	SG	wollte.	SG	Davon abgesehen, hat nicht jeder in der Partei die Botschaften verstanden, die der Präsident ihnen gestern übermitteln	PL	Davon abgesehen, hat nicht jeder in der Partei die Botschaften verstanden, die die Präsidenten ihnen gestern übermitteln	Davon abgesehen, hat nicht jeder in der Partei die Botschaften verstanden, die der Präsident ihnen gestern übermitteln wollte.	Davon abgesehen, hat nicht jeder in der Partei die Botschaften verstanden, die die Präsidenten ihnen gestern übermitteln wollte.	Präsident	Präsidenten	78	1	4	Präsident
deu_0070	deu	PL	wollten.	PL	Davon abgesehen, hat nicht jeder in der Partei die Botschaften verstanden, die die Präsidenten ihnen gestern übermitteln	SG	Davon abgesehen, hat nicht jeder in der Partei die Botschaften verstanden, die der Präsident ihnen gestern übermitteln	Davon abgesehen, hat nicht jeder in der Partei die Botschaften verstanden, die die Präsidenten ihnen gestern übermitteln wollten.	Davon abgesehen, hat nicht jeder in der Partei die Botschaften verstanden, die der Präsident ihnen gestern übermitteln wollten.	Präsidenten	Präsident	78	1	4	Präsident
deu_0071	deu	SG	hatte.	SG	Ein Wettkampf wurde abgebrochen, wenn eine Mannschaft sechs Punkte erreicht	PL	Ein Wettkampf wurde abgebrochen, wenn Mannschaften sechs Punkte erreicht	Ein Wettkampf wurde abgebrochen, wenn eine Mannschaft sechs Punkte erreicht hatte.	Ein Wettkampf wurde abgebrochen, wenn Mannschaften sechs Punkte erreicht hatte.	Mannschaft	Mannschaften	79	1	4	Mannschaft
deu_0071	deu	PL	hatten.	PL	Ein Wettkampf wurde abgebrochen, wenn Mannschaften sechs Punkte erreicht	SG	Ein Wettkampf wurde abgebrochen, wenn eine Mannschaft sechs Punkte erreicht	Ein Wettkampf wurde abgebrochen, wenn Mannschaften sechs Punkte erreicht hatten.	Ein Wettkampf wurde abgebrochen, wenn eine Mannschaft sechs Punkte erreicht hatten.	Mannschaften	Mannschaft	79	1	4	Mannschaft
deu_0072	deu	SG	möchte, ist hier genau richtig!	SG	"Wer in gepflegter Atmosphäre ein ""echtes"" Steak essen"	PL	"Die Gäste, die in gepflegter Atmosphäre ein ""echtes"" Steak essen"	"Wer in gepflegter Atmosphäre ein ""echtes"" Steak essen möchte, ist hier genau richtig!"	"Die Gäste, die in gepflegter Atmosphäre ein ""echtes"" Steak essen möchte, ist hier genau richtig!"	Wer	Gäste	80	1	10	Wer
deu_0072	deu	PL	möchten, sind hier genau richtig!	PL	"Die Gäste, die in gepflegter Atmosphäre ein ""echtes"" Steak essen"	SG	"Wer in gepflegter Atmosphäre ein ""echtes"" Steak essen"	"Die Gäste, die in gepflegter Atmosphäre ein ""echtes"" Steak essen möchten, sind hier genau richtig!"	"Wer in gepflegter Atmosphäre ein ""echtes"" Steak essen möchten, sind hier genau richtig!"	Gäste	Wer	80	1	10	Wer
deu_0073	deu	SG	war.	SG	Schumacher war dabei an Kovalainen gescheitert, nachdem ihm der Motor des Fiat Grande Punto beim Start abgestorben	PL	Schumacher war dabei an Kovalainen gescheitert, nachdem ihm die Motoren des Fiat Grande Punto beim Start abgestorben	Schumacher war dabei an Kovalainen gescheitert, nachdem ihm der Motor des Fiat Grande Punto beim Start abgestorben war.	Schumacher war dabei an Kovalainen gescheitert, nachdem ihm die Motoren des Fiat Grande Punto beim Start abgestorben war.	Motor	Motoren	81	1	9	Motor
deu_0073	deu	PL	waren.	PL	Schumacher war dabei an Kovalainen gescheitert, nachdem ihm die Motoren des Fiat Grande Punto beim Start abgestorben	SG	Schumacher war dabei an Kovalainen gescheitert, nachdem ihm der Motor des Fiat Grande Punto beim Start abgestorben	Schumacher war dabei an Kovalainen gescheitert, nachdem ihm die Motoren des Fiat Grande Punto beim Start abgestorben waren.	Schumacher war dabei an Kovalainen gescheitert, nachdem ihm der Motor des Fiat Grande Punto beim Start abgestorben waren.	Motoren	Motor	81	1	9	Motor
deu_0074	deu	SG	"habe ""drastische Verbesserungen"" gebracht."	SG	"In ihrem ersten Bericht über den Staat schreibt die in Paris ansässige Organisation, das 1990 beschlossene ""bahnbrechende Programm zur Umwandlung der Wirtschaft"""	PL	"In ihrem ersten Bericht über den Staat schreibt die in Paris ansässige Organisation, die 1990 beschlossenen ""bahnbrechenden Programme zur Umwandlung der Wirtschaft"""	"In ihrem ersten Bericht über den Staat schreibt die in Paris ansässige Organisation, das 1990 beschlossene ""bahnbrechende Programm zur Umwandlung der Wirtschaft"" habe ""drastische Verbesserungen"" gebracht."	"In ihrem ersten Bericht über den Staat schreibt die in Paris ansässige Organisation, die 1990 beschlossenen ""bahnbrechenden Programme zur Umwandlung der Wirtschaft"" habe ""drastische Verbesserungen"" gebracht."	Programm	Programme	82	1	7	Programm
deu_0074	deu	PL	"haben ""drastische Verbesserungen"" gebracht."	PL	"In ihrem ersten Bericht über den Staat schreibt die in Paris ansässige Organisation, die 1990 beschlossenen ""bahnbrechenden Programme zur Umwandlung der Wirtschaft"""	SG	"In ihrem ersten Bericht über den Staat schreibt die in Paris ansässige Organisation, das 1990 beschlossene ""bahnbrechende Programm zur Umwandlung der Wirtschaft"""	"In ihrem ersten Bericht über den Staat schreibt die in Paris ansässige Organisation, die 1990 beschlossenen ""bahnbrechenden Programme zur Umwandlung der Wirtschaft"" haben ""drastische Verbesserungen"" gebracht."	"In ihrem ersten Bericht über den Staat schreibt die in Paris ansässige Organisation, das 1990 beschlossene ""bahnbrechende Programm zur Umwandlung der Wirtschaft"" haben ""drastische Verbesserungen"" gebracht."	Programme	Programm	82	1	7	Programm
deu_0075	deu	SG	würde, sollte eine Kavallerie-Attacke der englischen Reiterei unter Lord George Sackville (1716-1785) die beiden französischen Brigaden zurückwerfen.	SG	Da deren Entfaltung allerdings Zeit beanspruchen	PL	Da deren Entfaltungen allerdings Zeit beanspruchen	Da deren Entfaltung allerdings Zeit beanspruchen würde, sollte eine Kavallerie-Attacke der englischen Reiterei unter Lord George Sackville (1716-1785) die beiden französischen Brigaden zurückwerfen.	Da deren Entfaltungen allerdings Zeit beanspruchen würde, sollte eine Kavallerie-Attacke der englischen Reiterei unter Lord George Sackville (1716-1785) die beiden französischen Brigaden zurückwerfen.	Entfaltung	Entfaltungen	83	1	4	Entfaltung
deu_0075	deu	PL	würden, sollte eine Kavallerie-Attacke der englischen Reiterei unter Lord George Sackville (1716-1785) die beiden französischen Brigaden zurückwerfen.	PL	Da deren Entfaltungen allerdings Zeit beanspruchen	SG	Da deren Entfaltung allerdings Zeit beanspruchen	Da deren Entfaltungen allerdings Zeit beanspruchen würden, sollte eine Kavallerie-Attacke der englischen Reiterei unter Lord George Sackville (1716-1785) die beiden französischen Brigaden zurückwerfen.	Da deren Entfaltung allerdings Zeit beanspruchen würden, sollte eine Kavallerie-Attacke der englischen Reiterei unter Lord George Sackville (1716-1785) die beiden französischen Brigaden zurückwerfen.	Entfaltungen	Entfaltung	83	1	4	Entfaltung
deu_0076	deu	SG	sollte.	SG	In dem Jahr 2008 erwog Tennis Borussia Berlin kurzzeitig eine Rückkehr in das Poststadion zu der Saison 2009 / 2010 sowie eine umfassende Sanierung des Stadions, das danach 16.000 Zuschauer fassen	PL	In dem Jahr 2008 erwog Tennis Borussia Berlin kurzzeitig eine Rückkehr in das Poststadion zu der Saison 2009 / 2010 sowie eine umfassende Sanierung der Stadien, die danach 16.000 Zuschauer fassen	In dem Jahr 2008 erwog Tennis Borussia Berlin kurzzeitig eine Rückkehr in das Poststadion zu der Saison 2009 / 2010 sowie eine umfassende Sanierung des Stadions, das danach 16.000 Zuschauer fassen sollte.	In dem Jahr 2008 erwog Tennis Borussia Berlin kurzzeitig eine Rückkehr in das Poststadion zu der Saison 2009 / 2010 sowie eine umfassende Sanierung der Stadien, die danach 16.000 Zuschauer fassen sollte.	Stadion	Stadien	84	1	5	Stadion
deu_0076	deu	PL	sollten.	PL	In dem Jahr 2008 erwog Tennis Borussia Berlin kurzzeitig eine Rückkehr in das Poststadion zu der Saison 2009 / 2010 sowie eine umfassende Sanierung der Stadien, die danach 16.000 Zuschauer fassen	SG	In dem Jahr 2008 erwog Tennis Borussia Berlin kurzzeitig eine Rückkehr in das Poststadion zu der Saison 2009 / 2010 sowie eine umfassende Sanierung des Stadions, das danach 16.000 Zuschauer fassen	In dem Jahr 2008 erwog Tennis Borussia Berlin kurzzeitig eine Rückkehr in das Poststadion zu der Saison 2009 / 2010 sowie eine umfassende Sanierung der Stadien, die danach 16.000 Zuschauer fassen sollten.	In dem Jahr 2008 erwog Tennis Borussia Berlin kurzzeitig eine Rückkehr in das Poststadion zu der Saison 2009 / 2010 sowie eine umfassende Sanierung des Stadions, das danach 16.000 Zuschauer fassen sollten.	Stadien	Stadion	84	1	5	Stadion
deu_0077	deu	SG	war, forderte Landgraf Philipp, dass doch wenigstens eine Bestandsaufnahme über die Konsenspunkte aufgestellt werden solle.	SG	Als das Gespräch gescheitert	PL	Als die Gespräche gescheitert	Als das Gespräch gescheitert war, forderte Landgraf Philipp, dass doch wenigstens eine Bestandsaufnahme über die Konsenspunkte aufgestellt werden solle.	Als die Gespräche gescheitert war, forderte Landgraf Philipp, dass doch wenigstens eine Bestandsaufnahme über die Konsenspunkte aufgestellt werden solle.	Gespräch	Gespräche	85	0	2	Gespräch
deu_0077	deu	PL	waren, forderte Landgraf Philipp, dass doch wenigstens eine Bestandsaufnahme über die Konsenspunkte aufgestellt werden solle.	PL	Als die Gespräche gescheitert	SG	Als das Gespräch gescheitert	Als die Gespräche gescheitert waren, forderte Landgraf Philipp, dass doch wenigstens eine Bestandsaufnahme über die Konsenspunkte aufgestellt werden solle.	Als das Gespräch gescheitert waren, forderte Landgraf Philipp, dass doch wenigstens eine Bestandsaufnahme über die Konsenspunkte aufgestellt werden solle.	Gespräche	Gespräch	85	0	2	Gespräch
deu_0078	deu	SG	könnte, forderte er, dass Kelvinator in diesem Geschäft eingeschlossen sein müsste.	SG	Mason lehnte Nashs Angebot anfangs ab, aber als Nash ihn fragte, was ihn zu einem Wechsel zu Nash Motors bewegen	PL	Mason lehnte Nashs Angebote anfangs ab, aber als Nash ihn fragte, was ihn zu einem Wechsel zu Nash Motors bewegen	Mason lehnte Nashs Angebot anfangs ab, aber als Nash ihn fragte, was ihn zu einem Wechsel zu Nash Motors bewegen könnte, forderte er, dass Kelvinator in diesem Geschäft eingeschlossen sein müsste.	Mason lehnte Nashs Angebote anfangs ab, aber als Nash ihn fragte, was ihn zu einem Wechsel zu Nash Motors bewegen könnte, forderte er, dass Kelvinator in diesem Geschäft eingeschlossen sein müsste.	Angebot	Angebote	86	1	9	Angebot
deu_0078	deu	PL	könnten, forderte er, dass Kelvinator in diesem Geschäft eingeschlossen sein müsste.	PL	Mason lehnte Nashs Angebote anfangs ab, aber als Nash ihn fragte, was ihn zu einem Wechsel zu Nash Motors bewegen	SG	Mason lehnte Nashs Angebot anfangs ab, aber als Nash ihn fragte, was ihn zu einem Wechsel zu Nash Motors bewegen	Mason lehnte Nashs Angebote anfangs ab, aber als Nash ihn fragte, was ihn zu einem Wechsel zu Nash Motors bewegen könnten, forderte er, dass Kelvinator in diesem Geschäft eingeschlossen sein müsste.	Mason lehnte Nashs Angebot anfangs ab, aber als Nash ihn fragte, was ihn zu einem Wechsel zu Nash Motors bewegen könnten, forderte er, dass Kelvinator in diesem Geschäft eingeschlossen sein müsste.	Angebote	Angebot	86	1	9	Angebot
deu_0079	deu	SG	ist ab etwa 1710 entstanden.	SG	Der heute sichtbare Gebäudetrakt, der zu der Mühlenstraße weist,	PL	Die heute sichtbaren Gebäudetrakte, die zu der Mühlenstraße weisen,	Der heute sichtbare Gebäudetrakt, der zu der Mühlenstraße weist, ist ab etwa 1710 entstanden.	Die heute sichtbaren Gebäudetrakte, die zu der Mühlenstraße weisen, ist ab etwa 1710 entstanden.	Gebäudetrakt	Gebäudetrakte	87	1	8	Gebäudetrakt
deu_0079	deu	PL	sind ab etwa 1710 entstanden.	PL	Die heute sichtbaren Gebäudetrakte, die zu der Mühlenstraße weisen,	SG	Der heute sichtbare Gebäudetrakt, der zu der Mühlenstraße weist,	Die heute sichtbaren Gebäudetrakte, die zu der Mühlenstraße weisen, sind ab etwa 1710 entstanden.	Der heute sichtbare Gebäudetrakt, der zu der Mühlenstraße weist, sind ab etwa 1710 entstanden.	Gebäudetrakte	Gebäudetrakt	87	1	8	Gebäudetrakt
deu_0080	deu	SG	ist zwischen den beiden letzten Volkszählungen um etwa ein Viertel angestiegen.	SG	Die Einwohnerzahl des Kantons	PL	Die Einwohnerzahlen des Kantons	Die Einwohnerzahl des Kantons ist zwischen den beiden letzten Volkszählungen um etwa ein Viertel angestiegen.	Die Einwohnerzahlen des Kantons ist zwischen den beiden letzten Volkszählungen um etwa ein Viertel angestiegen.	Einwohnerzahl	Einwohnerzahlen	88	1	3	Einwohnerzahl
deu_0080	deu	PL	sind zwischen den beiden letzten Volkszählungen um etwa ein Viertel angestiegen.	PL	Die Einwohnerzahlen des Kantons	SG	Die Einwohnerzahl des Kantons	Die Einwohnerzahlen des Kantons sind zwischen den beiden letzten Volkszählungen um etwa ein Viertel angestiegen.	Die Einwohnerzahl des Kantons sind zwischen den beiden letzten Volkszählungen um etwa ein Viertel angestiegen.	Einwohnerzahlen	Einwohnerzahl	88	1	3	Einwohnerzahl
deu_0083	deu	SG	"könnte, die wahrscheinlich, aber nicht akzeptabel"" seien."	SG	"Er bemerkte auch, dass ""die Existenz eines solchen Dokuments Konsequenzen haben"	PL	"Er bemerkte auch, dass ""die Existenzen solcher Dokumente Konsequenzen haben"	"Er bemerkte auch, dass ""die Existenz eines solchen Dokuments Konsequenzen haben könnte, die wahrscheinlich, aber nicht akzeptabel"" seien."	"Er bemerkte auch, dass ""die Existenzen solcher Dokumente Konsequenzen haben könnte, die wahrscheinlich, aber nicht akzeptabel"" seien."	Existenz	Existenzen	92	1	6	Existenz
deu_0083	deu	PL	"könnten, die wahrscheinlich, aber nicht akzeptabel"" seien."	PL	"Er bemerkte auch, dass ""die Existenzen solcher Dokumente Konsequenzen haben"	SG	"Er bemerkte auch, dass ""die Existenz eines solchen Dokuments Konsequenzen haben"	"Er bemerkte auch, dass ""die Existenzen solcher Dokumente Konsequenzen haben könnten, die wahrscheinlich, aber nicht akzeptabel"" seien."	"Er bemerkte auch, dass ""die Existenz eines solchen Dokuments Konsequenzen haben könnten, die wahrscheinlich, aber nicht akzeptabel"" seien."	Existenzen	Existenz	92	1	6	Existenz
deu_0084	deu	SG	würde, indem sie die Berücksichtigung anderer Alternativen ausschlösse.	SG	Wie bekanntgegeben wurde, hat die ECB die Entscheidungshoheit, und es wäre unangemessen, wenn die Bank für sich selbst sprechen	PL	Wie bekanntgegeben wurde, hat die ECB die Entscheidungshoheit, und es wäre unangemessen, wenn die Banken für sich selbst sprechen	Wie bekanntgegeben wurde, hat die ECB die Entscheidungshoheit, und es wäre unangemessen, wenn die Bank für sich selbst sprechen würde, indem sie die Berücksichtigung anderer Alternativen ausschlösse.	Wie bekanntgegeben wurde, hat die ECB die Entscheidungshoheit, und es wäre unangemessen, wenn die Banken für sich selbst sprechen würde, indem sie die Berücksichtigung anderer Alternativen ausschlösse.	Bank	Banken	93	0	5	Bank
