sen	verb	verb_idx	cop	cop_idx	child	child_idx	child_features	child_upos	head	head_idx	head_features	head_upos	distance	attractors	metadata	swap_head	feature_vals	prefix	wrong_sen	congruent_attractors	incongruent_attractors	num_attractors	num_congruent_attractors	num_incongruent_attractors	has_attractors	only_has_congruent_attractors	only_has_incongruent_attractors	sample_weight	phenomenon	lang	grammatical_feature	ungrammatical_feature	wo	inflect_item	agreement_certainty
These Amendments amend the Transaction Fee referenced in subparagraph (c) of the Fee Schedule to the Subscription Agreement.	amends				Amendments		{'lemma': 'amendment', 'Number': 'Plur'}	NOUN	amend				1	[]	{'sent_id': 'email-enronsent16_01-0065', 'text': 'This Amendment amends the Transaction Fee referenced in subparagraph (c) of the Fee Schedule to the Subscription Agreement.', 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0063', 'extended_role': 'pl'}	amends	PL -> SG	These Amendments	These Amendments amends the Transaction Fee referenced in subparagraph (c) of the Fee Schedule to the Subscription Agreement.	[]	[]	0	0	0	False	False	False	4.470122362752621e-06	SV-#	eng	PL	SG	SV	verb	+
His cassock, dark red, swells with the body.	swells				cassock		{'Number': 'Sing', 'lemma': 'cassock'}	NOUN	swells				5	[]	{'sent_id': 'en_lines-ud-test-doc3-4511', 'text': 'His cassock, dark red, swells with the body.', 'treebank': 'UD_English-LinES/en_lines-ud-test.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0064', 'extended_role': 'sg'}	swell	SG -> PL	His cassock, dark red,	His cassock, dark red, swell with the body.	[]	[]	0	0	0	False	False	False	0.0001111570427537	SV-#	eng	SG	PL	SV	verb	+
Their cassocks, dark red, swell with the body.	swells				cassocks		{'lemma': 'cassock', 'Number': 'Plur'}	NOUN	swell				5	[]	{'sent_id': 'en_lines-ud-test-doc3-4511', 'text': 'His cassock, dark red, swells with the body.', 'treebank': 'UD_English-LinES/en_lines-ud-test.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0064', 'extended_role': 'pl'}	swells	PL -> SG	Their cassocks, dark red,	Their cassocks, dark red, swells with the body.	[]	[]	0	0	0	False	False	False	0.0001111570427537	SV-#	eng	PL	SG	SV	verb	+
No written contemporary description of Shakespeare's physical appearance survives, and no evidence suggests that he ever commissioned a portrait, so the Droeshout engraving, which Ben Jonson approved of as a good likeness, and his Stratford monument provide the best evidence of his appearance.	survives				description		{'Number': 'Sing', 'lemma': 'description'}	NOUN	survives,				6	[]	"{'sent_id': 'en_partut-ud-2084', 'text': ""No written contemporary description of Shakespeare's physical appearance survives, and no evidence suggests that he ever commissioned a portrait, so the Droeshout engraving, which Ben Jonson approved of as a good likeness, and his Stratford monument provide the best evidence of his appearance."", 'treebank': 'UD_English-ParTUT/en_partut-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0065', 'extended_role': 'sg'}"	survive,	SG -> PL	No written contemporary description of Shakespeare's physical appearance	No written contemporary description of Shakespeare's physical appearance survive, and no evidence suggests that he ever commissioned a portrait, so the Droeshout engraving, which Ben Jonson approved of as a good likeness, and his Stratford monument provide the best evidence of his appearance.	[]	[]	0	0	0	False	False	False	0.0001515777855733	SV-#	eng	SG	PL	SV	verb	+
No written contemporary descriptions of Shakespeare's physical appearance survive, and no evidence suggests that he ever commissioned a portrait, so the Droeshout engraving, which Ben Jonson approved of as a good likeness, and his Stratford monument provide the best evidence of his appearance.	survives				descriptions		{'lemma': 'description', 'Number': 'Plur'}	NOUN	survive,				6	[]	"{'sent_id': 'en_partut-ud-2084', 'text': ""No written contemporary description of Shakespeare's physical appearance survives, and no evidence suggests that he ever commissioned a portrait, so the Droeshout engraving, which Ben Jonson approved of as a good likeness, and his Stratford monument provide the best evidence of his appearance."", 'treebank': 'UD_English-ParTUT/en_partut-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0065', 'extended_role': 'pl'}"	survives,	PL -> SG	No written contemporary descriptions of Shakespeare's physical appearance	No written contemporary descriptions of Shakespeare's physical appearance survives, and no evidence suggests that he ever commissioned a portrait, so the Droeshout engraving, which Ben Jonson approved of as a good likeness, and his Stratford monument provide the best evidence of his appearance.	[]	[]	0	0	0	False	False	False	0.0001515777855733	SV-#	eng	PL	SG	SV	verb	+
It has two parts, both of which are timed for 90 seconds each and the differential between the resulting two scores determines the likelihood of having a learning disability or attention deficit disorder.	determines				differential		{'Number': 'Sing', 'lemma': 'differential'}	NOUN	determines				6	[]	{'sent_id': 'newsgroup-groups.google.com_homeopathyclinic_46a87f7e5ce279d5_ENG_20051107_133800-0004', 'text': 'It has two parts, both of which are timed for 90 seconds each and the differential between the resulting two scores determines the likelihood of having a learning disability or attention deficit disorder.', 'treebank': 'UD_English-EWT/en_ewt-ud-dev.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0066', 'extended_role': 'sg'}	determine	SG -> PL	It has two parts, both of which are timed for 90 seconds each and the differential between the resulting two scores	It has two parts, both of which are timed for 90 seconds each and the differential between the resulting two scores determine the likelihood of having a learning disability or attention deficit disorder.	[]	[]	0	0	0	False	False	False	5.05259285244463e-05	SV-#	eng	SG	PL	SV	verb	+
It has two parts, both of which are timed for 90 seconds each and the differentials between the resulting two scores determine the likelihood of having a learning disability or attention deficit disorder.	determines				differentials		{'lemma': 'differential', 'Number': 'Plur'}	NOUN	determine				6	[]	{'sent_id': 'newsgroup-groups.google.com_homeopathyclinic_46a87f7e5ce279d5_ENG_20051107_133800-0004', 'text': 'It has two parts, both of which are timed for 90 seconds each and the differential between the resulting two scores determines the likelihood of having a learning disability or attention deficit disorder.', 'treebank': 'UD_English-EWT/en_ewt-ud-dev.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0066', 'extended_role': 'pl'}	determines	PL -> SG	It has two parts, both of which are timed for 90 seconds each and the differentials between the resulting two scores	It has two parts, both of which are timed for 90 seconds each and the differentials between the resulting two scores determines the likelihood of having a learning disability or attention deficit disorder.	[]	[]	0	0	0	False	False	False	5.05259285244463e-05	SV-#	eng	PL	SG	SV	verb	+
As it stands, while the services sector accounts for more than 70% of employment in South Korea, its productivity-growth rate remains much lower than that of the manufacturing sector.	accounts				sector		{'Number': 'Sing', 'lemma': 'sector'}	NOUN	accounts				1	[]	{'sent_id': 'en_partut-ud-1348', 'text': 'As it stands, while the services sector accounts for more than 70% of employment in South Korea, its productivity-growth rate remains much lower than that of the manufacturing sector.', 'treebank': 'UD_English-ParTUT/en_partut-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0067', 'extended_role': 'sg'}	account	SG -> PL	As it stands, while the services sector	As it stands, while the services sector account for more than 70% of employment in South Korea, their productivity-growth rates remain much lower than that of the manufacturing sector.	[]	[]	0	0	0	False	False	False	2.2350611813763106e-06	SV-#	eng	SG	PL	SV	verb	+
As it stands, while the services sectors account for more than 70% of employment in South Korea, their productivity-growth rates remain much lower than that of the manufacturing sector.	accounts				sectors		{'lemma': 'sector', 'Number': 'Plur'}	NOUN	account				1	[]	{'sent_id': 'en_partut-ud-1348', 'text': 'As it stands, while the services sector accounts for more than 70% of employment in South Korea, its productivity-growth rate remains much lower than that of the manufacturing sector.', 'treebank': 'UD_English-ParTUT/en_partut-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0067', 'extended_role': 'pl'}	accounts	PL -> SG	As it stands, while the services sectors	As it stands, while the services sectors accounts for more than 70% of employment in South Korea, its productivity-growth rate remains much lower than that of the manufacturing sector.	[]	[]	0	0	0	False	False	False	2.2350611813763106e-06	SV-#	eng	PL	SG	SV	verb	+
The historical city hall in Obermarsberg originates from the 13th century and was refurbished after the Thirty Years ' War.	originates				hall		{'Number': 'Sing', 'lemma': 'hall'}	NOUN	originates				3	[]	"{'sent_id': 'w02004021', 'text': ""The historical city hall in Obermarsberg originates from the 13th century and was refurbished after the Thirty Years' War."", 'treebank': 'UD_English-PUD/en_pud-ud-test.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0068', 'extended_role': 'sg'}"	originate	SG -> PL	The historical city hall in Obermarsberg	The historical city hall in Obermarsberg originate from the 13th century and were refurbished after the Thirty Years ' War.	[]	[]	0	0	0	False	False	False	9.807974360627812e-05	SV-#	eng	SG	PL	SV	verb	+
The historical city halls in Obermarsberg originate from the 13th century and were refurbished after the Thirty Years ' War.	originates				halls		{'lemma': 'hall', 'Number': 'Plur'}	NOUN	originate				3	[]	"{'sent_id': 'w02004021', 'text': ""The historical city hall in Obermarsberg originates from the 13th century and was refurbished after the Thirty Years' War."", 'treebank': 'UD_English-PUD/en_pud-ud-test.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0068', 'extended_role': 'pl'}"	originates	PL -> SG	The historical city halls in Obermarsberg	The historical city halls in Obermarsberg originates from the 13th century and was refurbished after the Thirty Years ' War.	[]	[]	0	0	0	False	False	False	9.807974360627812e-05	SV-#	eng	PL	SG	SV	verb	+
Perhaps that 's why a surge of tears clouds his pupils while the syllable of time unearths his crop and surrenders his mystery to the bound waters.	clouds				surge		{'Number': 'Sing', 'lemma': 'surge'}	NOUN	clouds				3	[]	"{'sent_id': 'n05007014', 'text': ""Perhaps that's why a surge of tears clouds his pupils while the syllable of time unearths his crop and surrenders his mystery to the bound waters."", 'treebank': 'UD_English-PUD/en_pud-ud-test.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0069', 'extended_role': 'sg'}"	cloud	SG -> PL	Perhaps that 's why a surge of tears	Perhaps that 's why a surge of tears cloud his pupils while the syllable of time unearths his crop and surrenders his mystery to the bound waters.	[]	[]	0	0	0	False	False	False	9.807974360627812e-05	SV-#	eng	SG	PL	SV	verb	+
Perhaps that 's why surges of tears cloud his pupils while the syllable of time unearths his crop and surrenders his mystery to the bound waters.	clouds				surges		{'lemma': 'surge', 'Number': 'Plur'}	NOUN	cloud				3	[]	"{'sent_id': 'n05007014', 'text': ""Perhaps that's why a surge of tears clouds his pupils while the syllable of time unearths his crop and surrenders his mystery to the bound waters."", 'treebank': 'UD_English-PUD/en_pud-ud-test.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0069', 'extended_role': 'pl'}"	clouds	PL -> SG	Perhaps that 's why surges of tears	Perhaps that 's why surges of tears clouds his pupils while the syllable of time unearths his crop and surrenders his mystery to the bound waters.	[]	[]	0	0	0	False	False	False	9.807974360627812e-05	SV-#	eng	PL	SG	SV	verb	+
I really like the MIUI, but a process crashes repeatedly about every 3 seconds.	crashes				process		{'Number': 'Sing', 'lemma': 'process'}	NOUN	crashes				1	[]	{'sent_id': 'answers-20111108084119AAhsBk8_ans-0003', 'newpar id': 'answers-20111108084119AAhsBk8_ans-p0002', 'text': 'I really like the MIUI, but a process crashes repeatedly about every 3 seconds.', 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0070', 'extended_role': 'sg'}	crash	SG -> PL	I really like the MIUI, but a process	I really like the MIUI, but a process crash repeatedly about every 3 seconds.	[]	[]	0	0	0	False	False	False	4.470122362752621e-06	SV-#	eng	SG	PL	SV	verb	+
I really like the MIUI, but processes crash repeatedly about every 3 seconds.	crashes				processes		{'lemma': 'process', 'Number': 'Plur'}	NOUN	crash				1	[]	{'sent_id': 'answers-20111108084119AAhsBk8_ans-0003', 'newpar id': 'answers-20111108084119AAhsBk8_ans-p0002', 'text': 'I really like the MIUI, but a process crashes repeatedly about every 3 seconds.', 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0070', 'extended_role': 'pl'}	crashes	PL -> SG	I really like the MIUI, but processes	I really like the MIUI, but processes crashes repeatedly about every 3 seconds.	[]	[]	0	0	0	False	False	False	4.470122362752621e-06	SV-#	eng	PL	SG	SV	verb	+
